venda_id,venda_data,venda_hora,loja_id,produto_id,qtd_vendida,valor_unitario
72971,2024-05-15,08:07,1,14,2,11.67
72972,2024-05-27,10:04,5,14,7,20.87
72973,2024-05-12,15:39,4,19,9,39.89
72974,2024-08-06,16:43,3,17,6,4.26
72975,2024-07-22,11:54,2,19,7,28.57
72976,2024-01-21,17:55,4,20,6,24.14
72977,2024-03-06,11:10,4,3,1,38.53
72978,2024-07-11,18:36,3,14,9,20.74
72979,2024-05-20,13:44,1,2,9,30.91
72980,2024-02-08,17:51,3,6,8,15.81
72981,2024-01-03,15:19,1,1,9,23.12
72982,2024-07-25,10:29,5,11,3,26.14
72983,2024-06-15,16:21,3,12,1,9.82
72984,2024-08-08,09:06,1,19,9,44.26
72985,2024-04-06,14:15,2,16,9,20.96
72986,2024-05-11,13:47,2,17,9,22.56
72987,2024-01-16,18:22,4,15,7,14.23
72988,2024-03-22,13:41,1,6,5,33.27
72989,2024-05-19,16:21,5,12,2,16.26
72990,2024-04-12,12:38,1,1,7,40.48
72991,2024-04-06,17:31,1,5,7,28.45
72992,2024-02-02,10:25,2,21,9,31.72
72993,2024-04-07,15:34,4,22,9,16.88
72994,2024-08-15,12:06,5,16,1,39.04
72995,2024-05-27,10:07,4,22,4,30.99
72996,2024-03-25,16:39,5,25,1,42.43
72997,2024-07-02,18:26,1,18,6,21.14
72998,2024-07-30,16:52,3,14,9,16.86
72999,2024-03-14,11:46,4,23,8,13.33
73000,2024-06-30,11:37,3,19,6,29.12
73001,2024-04-29,12:01,4,5,3,30.98
73002,2024-02-01,10:46,1,4,9,9.92
73003,2024-05-03,15:33,4,12,1,14.68
73004,2024-03-19,08:36,1,14,10,3.54
73005,2024-01-09,18:32,2,11,1,4.53
73006,2024-06-06,16:49,5,13,5,20.15
73007,2024-06-23,15:26,2,17,5,35.33
73008,2024-02-04,08:15,1,14,8,25.31
73009,2024-01-11,17:45,5,6,1,39.55
73010,2024-01-12,16:26,1,9,10,23.27
73011,2024-03-02,16:20,4,19,7,11.48
73012,2024-06-11,16:19,1,6,10,10.97
73013,2024-03-12,18:33,3,13,5,23.24
73014,2024-07-31,11:37,2,10,4,37.09
73015,2024-05-23,18:01,2,3,9,5.46
73016,2024-08-18,13:28,5,5,7,35.6
73017,2024-07-31,10:26,5,22,3,17.41
73018,2024-08-29,18:49,1,6,1,34.59
73019,2024-05-07,12:47,5,21,4,13.38
73020,2024-08-04,08:52,3,17,8,3.22
73021,2024-02-12,16:32,5,3,7,40.61
73022,2024-03-02,18:10,3,25,10,27.22
73023,2024-08-06,17:23,2,9,5,3.2
73024,2024-01-01,09:17,5,24,9,7.65
73025,2024-02-01,15:18,5,21,10,12.87
73026,2024-08-01,08:56,3,1,1,43.28
73027,2024-02-23,16:49,1,1,8,20.24
73028,2024-01-14,18:47,5,2,10,2.82
73029,2024-05-07,16:28,1,21,4,20.59
73030,2024-01-01,08:47,1,22,4,33.56
73031,2024-06-30,13:00,4,8,9,28.94
73032,2024-04-18,15:45,2,15,3,3.84
73033,2024-05-06,11:32,4,2,2,41.11
73034,2024-05-23,08:57,3,8,8,14.79
73035,2024-05-11,15:58,5,2,9,37.46
73036,2024-03-14,18:01,5,1,1,5.77
73037,2024-05-05,16:14,5,15,6,28.77
73038,2024-04-08,16:52,1,21,9,37.17
73039,2024-03-05,14:05,1,10,1,41.48
73040,2024-08-29,14:45,2,17,10,3.83
73041,2024-02-23,18:47,1,14,2,35.49
73042,2024-06-05,10:43,1,19,10,33.56
73043,2024-05-08,15:54,3,24,7,31.47
73044,2024-06-09,17:13,4,19,5,43.26
73045,2024-05-04,17:38,1,8,8,13.77
73046,2024-07-01,18:28,2,25,4,3.47
73047,2024-01-31,12:04,1,4,3,5.71
73048,2024-02-16,14:27,2,25,10,40.74
73049,2024-02-10,18:05,3,9,8,34.65
73050,2024-02-25,17:51,5,5,9,38.06
73051,2024-08-12,10:57,4,9,8,40.13
73052,2024-03-26,18:59,4,8,5,9.45
73053,2024-07-06,11:20,3,24,10,13.59
73054,2024-04-19,09:29,3,13,5,37.61
73055,2024-05-20,12:56,3,21,10,19.15
73056,2024-04-16,10:23,1,2,5,20.43
73057,2024-07-05,14:57,4,23,10,35.05
73058,2024-02-01,13:04,4,17,5,40.73
73059,2024-04-15,09:38,2,22,4,2.72
73060,2024-02-10,13:40,4,13,7,29.34
73061,2024-05-20,11:59,3,9,9,35.57
73062,2024-07-30,12:37,5,7,4,28.03
73063,2024-06-17,18:28,4,24,9,42.24
73064,2024-01-20,17:46,1,20,2,13.12
73065,2024-03-03,12:28,1,8,4,20.05
73066,2024-04-28,13:33,5,5,10,18.95
73067,2024-02-19,18:25,1,20,8,11.25
73068,2024-04-26,15:34,3,22,3,21.37
73069,2024-07-03,08:28,1,1,7,32.75
73070,2024-05-31,08:30,5,14,6,18.45
73071,2024-04-01,17:58,5,13,3,9.5
73072,2024-03-15,14:28,5,14,1,4.24
73073,2024-03-22,15:21,3,3,3,3.78
73074,2024-08-17,12:15,1,2,1,42.97
73075,2024-07-18,08:26,3,10,1,38.34
73076,2024-03-05,18:20,5,23,4,44.17
73077,2024-08-25,13:43,5,17,6,3.78
73078,2024-05-06,11:32,1,21,7,10.29
73079,2024-04-08,08:32,4,11,8,30.68
73080,2024-01-28,11:09,4,23,2,2.73
73081,2024-06-17,10:00,2,20,5,36.16
73082,2024-03-21,14:13,1,4,7,32.22
73083,2024-06-03,11:18,2,3,1,42.97
73084,2024-03-19,10:07,4,6,5,30.06
73085,2024-07-31,16:02,2,7,4,43.88
73086,2024-04-09,10:35,4,16,9,35.98
73087,2024-04-16,16:58,1,17,2,35.2
73088,2024-06-13,13:25,2,8,3,32.25
73089,2024-02-06,13:19,2,14,1,24.1
73090,2024-03-23,09:05,1,18,8,33.81
73091,2024-04-06,17:49,2,5,9,39.35
73092,2024-02-27,13:53,5,8,5,21.89
73093,2024-01-03,08:27,3,6,5,7.77
73094,2024-02-27,11:27,1,18,1,39.09
73095,2024-04-10,09:13,2,21,8,34.44
73096,2024-02-22,08:02,5,4,3,13.79
73097,2024-01-15,14:12,3,25,2,3.35
73098,2024-02-18,11:55,4,13,8,18.56
73099,2024-06-16,16:01,2,23,4,25.11
73100,2024-04-25,12:39,1,10,2,37.25
73101,2024-06-25,12:58,3,2,1,33.12
73102,2024-06-29,09:27,3,21,1,29.02
73103,2024-04-17,09:54,4,18,6,17.75
73104,2024-07-07,15:43,3,5,9,19.4
73105,2024-06-20,12:48,1,3,10,10.02
73106,2024-03-15,10:34,2,20,4,4.9
73107,2024-05-21,17:54,3,2,2,24.47
73108,2024-07-26,14:17,5,16,3,6.59
73109,2024-05-22,09:51,4,15,4,16.42
73110,2024-06-12,12:04,4,16,8,34.15
73111,2024-04-21,10:49,4,19,1,24.01
73112,2024-06-03,18:45,4,23,6,11.43
73113,2024-03-21,18:54,5,14,2,37.21
73114,2024-05-15,18:01,5,11,7,38.71
73115,2024-01-11,12:47,4,24,8,30.49
73116,2024-07-15,08:20,5,15,9,39.24
73117,2024-03-12,08:51,5,10,8,23.2
73118,2024-01-28,10:53,2,4,9,18.13
73119,2024-01-13,13:40,1,5,1,28.61
73120,2024-06-12,10:48,3,19,4,13.26
73121,2024-08-05,08:34,1,1,2,35.36
73122,2024-07-14,12:34,4,11,5,31.94
73123,2024-08-14,08:17,4,8,2,20.9
73124,2024-08-04,16:21,2,1,3,30.62
73125,2024-02-12,10:57,1,16,2,36.99
73126,2024-01-18,14:47,2,9,7,13.15
73127,2024-01-23,17:13,2,10,5,30.96
73128,2024-01-27,14:33,5,11,10,19.17
73129,2024-02-20,15:11,1,9,3,44.75
73130,2024-02-29,15:54,2,10,2,32.08
73131,2024-08-14,09:19,5,4,2,37.26
73132,2024-01-18,08:18,5,13,5,6.89
73133,2024-02-27,08:20,4,6,7,25.53
73134,2024-03-05,13:46,2,18,1,25.18
73135,2024-05-31,17:43,1,11,9,3.88
73136,2024-05-31,15:58,5,17,1,11.58
73137,2024-06-14,09:20,3,17,2,11.36
73138,2024-01-05,09:05,5,15,7,22.65
73139,2024-07-15,11:54,1,4,6,39.86
73140,2024-03-17,14:42,1,14,6,38.86
73141,2024-01-10,11:47,4,3,4,25.36
73142,2024-03-23,08:53,1,2,3,29.5
73143,2024-07-03,11:44,3,9,8,34.44
73144,2024-08-18,12:28,2,20,1,31.62
73145,2024-07-16,10:44,3,18,7,20.89
73146,2024-03-10,12:07,5,2,3,11.02
73147,2024-06-23,18:14,5,4,10,28.42
73148,2024-02-18,15:12,2,10,8,15.59
73149,2024-07-03,11:14,3,21,8,40.9
73150,2024-03-12,12:50,2,25,7,43.85
73151,2024-04-21,12:45,1,24,1,16.89
73152,2024-02-28,09:01,3,14,4,28.05
73153,2024-06-28,14:50,1,3,10,27.9
73154,2024-07-18,18:48,4,2,1,33.2
73155,2024-01-07,15:52,5,23,8,12.37
73156,2024-08-06,13:20,1,5,2,28.39
73157,2024-04-17,17:57,3,20,8,43.41
73158,2024-02-09,10:39,4,6,1,38.37
73159,2024-06-14,17:07,3,16,1,24.63
73160,2024-06-11,11:00,2,11,2,2.94
73161,2024-03-29,08:59,2,16,9,30.11
73162,2024-06-23,16:39,1,5,7,32.72
73163,2024-05-27,12:22,3,9,3,20.74
73164,2024-05-31,12:00,5,8,5,20.07
73165,2024-08-23,13:59,2,4,10,13.92
73166,2024-05-14,12:46,5,13,3,16.82
73167,2024-07-22,09:11,5,25,8,37.21
73168,2024-02-04,08:36,2,8,9,17.35
73169,2024-03-28,16:47,2,21,4,19.93
73170,2024-03-07,11:34,2,10,7,39.84
73171,2024-02-03,17:58,2,7,7,36.79
73172,2024-04-10,13:43,5,13,10,4.02
73173,2024-04-08,08:41,1,6,4,21.7
73174,2024-03-30,18:14,1,19,2,10.56
73175,2024-08-13,17:41,3,21,5,34.1
73176,2024-01-27,16:10,2,12,10,43.36
73177,2024-06-14,18:29,5,16,6,18.6
73178,2024-02-04,18:28,2,20,10,30.15
73179,2024-01-29,09:56,3,13,2,15.97
73180,2024-02-07,15:46,3,16,5,15.92
73181,2024-04-13,18:38,3,7,4,15.72
73182,2024-01-23,08:14,5,24,5,42.06
73183,2024-01-13,09:16,1,11,7,12.4
73184,2024-08-13,11:25,2,16,8,5.22
73185,2024-04-25,10:16,3,1,9,28.69
73186,2024-02-05,09:53,5,21,6,39.27
73187,2024-03-30,10:18,4,5,8,19.51
73188,2024-05-19,13:52,2,7,3,2.66
73189,2024-08-27,10:11,1,9,3,19.9
73190,2024-08-19,10:35,3,22,9,35.15
73191,2024-04-14,13:05,1,19,10,40.67
73192,2024-05-17,13:33,5,14,9,20.92
73193,2024-02-21,10:48,3,1,9,14.37
73194,2024-01-03,12:30,3,12,8,17.77
73195,2024-04-30,13:03,4,18,6,15.35
73196,2024-08-26,08:45,4,6,1,13.6
73197,2024-07-26,18:03,1,1,7,20.45
73198,2024-01-09,13:00,5,18,4,38.8
73199,2024-08-10,11:18,2,5,7,10.09
73200,2024-01-04,09:38,4,5,9,8.62
73201,2024-06-11,17:02,2,24,2,38.11
73202,2024-04-22,15:08,5,23,6,29.23
73203,2024-03-31,18:46,1,21,1,42.34
73204,2024-07-31,12:43,3,14,9,37.09
73205,2024-03-27,15:53,2,18,3,38.71
73206,2024-05-30,15:29,4,23,6,29.2
73207,2024-08-14,08:20,3,14,4,17.75
73208,2024-02-29,18:45,3,24,1,25.25
73209,2024-05-07,08:36,5,10,8,18.41
73210,2024-05-21,12:52,2,20,5,3.16
73211,2024-01-11,11:18,1,22,7,9.21
73212,2024-06-24,12:46,5,21,4,34.92
73213,2024-02-22,11:37,2,16,10,20.81
73214,2024-06-06,18:40,3,10,5,37.72
73215,2024-05-23,08:59,4,1,4,26.12
73216,2024-08-12,15:22,5,22,4,15.23
73217,2024-01-14,18:51,2,23,7,7.35
73218,2024-02-26,08:09,2,22,3,26.78
73219,2024-06-18,08:17,3,21,10,28.36
73220,2024-06-03,17:55,3,3,6,25.18
73221,2024-06-04,15:41,3,8,10,15.15
73222,2024-05-24,08:59,4,8,6,43.53
73223,2024-01-25,16:22,2,9,4,7.94
73224,2024-05-02,11:29,5,2,10,16.47
73225,2024-08-17,12:40,1,2,3,39.23
73226,2024-03-31,09:05,1,5,6,6.9
73227,2024-05-29,11:55,2,23,6,10.07
73228,2024-05-21,08:38,3,2,7,18.68
73229,2024-04-24,15:58,5,10,9,34.81
73230,2024-02-06,13:43,2,4,10,12.76
73231,2024-07-24,17:00,3,8,1,39.59
73232,2024-02-04,13:27,4,12,3,32.77
73233,2024-07-03,17:44,5,10,6,5.63
73234,2024-06-09,17:31,2,8,2,31.83
73235,2024-05-28,13:58,2,14,3,17.15
73236,2024-03-12,11:27,2,14,9,11.97
73237,2024-01-18,11:41,3,4,8,39.64
73238,2024-07-29,08:29,3,15,10,31.29
73239,2024-06-15,09:10,5,22,4,24.99
73240,2024-01-27,08:07,3,11,9,26.76
73241,2024-01-07,17:35,5,17,7,9.81
73242,2024-03-31,15:32,1,1,9,29.26
73243,2024-02-26,11:19,2,22,3,19.97
73244,2024-07-09,12:29,1,21,10,11.72
73245,2024-08-31,11:05,1,21,7,22.57
73246,2024-08-11,17:40,5,7,2,23.33
73247,2024-06-11,09:46,5,16,1,17.57
73248,2024-04-14,12:56,4,10,4,14.9
73249,2024-04-22,09:03,3,1,10,15.73
73250,2024-06-20,11:26,2,24,6,37.0
73251,2024-02-07,08:00,4,2,4,39.81
73252,2024-05-11,18:44,4,2,6,27.18
73253,2024-04-19,15:02,5,2,6,22.63
73254,2024-03-21,15:33,2,21,3,5.99
73255,2024-06-29,15:26,1,5,2,18.87
73256,2024-01-22,09:36,5,8,9,44.39
73257,2024-01-09,15:38,2,25,8,37.39
73258,2024-07-19,09:54,4,17,3,20.06
73259,2024-06-29,08:45,3,23,4,38.46
73260,2024-03-16,11:06,2,8,8,20.22
73261,2024-08-05,14:15,4,25,3,36.41
73262,2024-06-28,18:12,1,3,3,43.26
73263,2024-05-29,11:34,4,8,9,13.47
73264,2024-03-17,16:57,1,21,10,2.9
73265,2024-06-23,13:12,1,1,10,21.83
73266,2024-08-22,10:13,2,8,4,39.76
73267,2024-04-26,14:06,1,7,4,11.49
73268,2024-08-18,16:14,4,16,2,35.17
73269,2024-02-03,08:23,4,21,3,39.78
73270,2024-01-02,16:36,5,22,3,4.81
73271,2024-07-16,13:42,1,8,1,8.71
73272,2024-06-29,12:34,3,19,2,16.13
73273,2024-03-15,12:28,2,16,7,8.94
73274,2024-02-29,09:12,5,12,5,30.32
73275,2024-08-25,17:53,5,12,9,40.97
73276,2024-07-24,14:26,4,17,6,28.31
73277,2024-02-23,09:40,2,21,7,32.07
73278,2024-04-21,11:44,1,1,3,11.63
73279,2024-01-19,11:06,2,15,5,26.84
73280,2024-02-20,16:54,2,10,2,15.51
73281,2024-04-12,10:40,3,3,6,3.16
73282,2024-02-27,16:17,1,11,2,17.66
73283,2024-02-19,11:53,1,5,7,25.13
73284,2024-06-10,18:43,4,6,7,15.09
73285,2024-02-06,16:35,5,14,4,25.77
73286,2024-05-14,16:10,1,25,2,39.72
73287,2024-03-11,15:01,1,13,5,10.61
73288,2024-05-21,10:00,5,15,5,29.45
73289,2024-05-31,09:08,1,8,4,33.35
73290,2024-01-07,09:56,4,14,6,15.83
73291,2024-05-04,13:01,1,5,4,13.4
73292,2024-04-23,14:30,5,22,7,15.81
73293,2024-06-30,09:48,4,17,8,4.56
73294,2024-01-03,11:50,3,1,10,26.44
73295,2024-01-11,13:08,3,13,1,13.13
73296,2024-02-26,08:49,2,19,9,39.07
73297,2024-08-22,14:39,5,7,7,42.97
73298,2024-04-05,12:27,1,18,5,13.6
73299,2024-08-22,08:27,4,5,4,16.34
73300,2024-07-28,09:15,5,9,10,20.38
73301,2024-02-13,17:56,2,5,1,15.05
73302,2024-04-16,18:06,2,21,7,15.1
73303,2024-02-27,16:45,3,17,6,23.39
73304,2024-04-17,08:03,2,12,6,39.47
73305,2024-08-01,10:06,1,1,1,24.1
73306,2024-06-24,14:42,2,25,7,3.37
73307,2024-03-27,09:19,2,3,6,35.91
73308,2024-08-31,09:24,3,7,3,36.36
73309,2024-01-02,12:13,3,2,5,29.25
73310,2024-08-05,11:20,1,5,7,13.29
73311,2024-08-18,14:37,2,12,10,4.22
73312,2024-07-26,13:47,5,24,8,29.56
73313,2024-01-25,08:17,5,22,3,19.69
73314,2024-03-28,13:24,4,12,6,37.98
73315,2024-01-21,11:06,3,1,5,12.27
73316,2024-08-20,14:53,2,14,5,44.38
73317,2024-07-17,16:12,4,11,10,17.74
73318,2024-02-15,16:02,1,18,6,35.52
73319,2024-04-06,18:36,4,1,2,6.32
73320,2024-02-17,17:38,1,12,9,30.68
73321,2024-07-08,13:06,1,10,2,39.97
73322,2024-05-04,13:15,2,21,2,38.4
73323,2024-02-01,15:48,5,20,3,14.89
73324,2024-03-05,12:57,5,24,9,14.79
73325,2024-07-12,17:54,1,18,4,15.45
73326,2024-04-30,11:59,4,19,7,16.51
73327,2024-05-23,10:21,1,11,8,10.77
73328,2024-07-24,14:49,3,16,10,40.09
73329,2024-05-04,16:44,1,14,1,29.41
73330,2024-06-23,13:36,4,12,10,24.99
73331,2024-07-18,14:07,2,16,5,39.67
73332,2024-05-17,15:57,5,19,4,21.63
73333,2024-06-29,09:48,1,2,8,9.5
73334,2024-06-22,18:16,3,16,1,18.92
73335,2024-01-18,16:49,2,13,6,35.32
73336,2024-07-03,14:11,4,5,9,2.7
73337,2024-07-11,13:50,5,23,3,24.1
73338,2024-03-07,11:35,2,11,5,10.78
73339,2024-06-18,11:12,4,8,10,30.52
73340,2024-08-03,14:21,3,24,6,39.22
73341,2024-06-17,10:36,3,13,3,18.54
73342,2024-06-27,08:12,3,22,3,10.14
73343,2024-01-31,14:30,2,4,3,32.89
73344,2024-03-23,14:12,3,11,6,27.01
73345,2024-08-30,18:15,1,17,9,21.04
73346,2024-01-11,17:19,5,23,3,15.29
73347,2024-01-21,11:52,5,3,7,21.8
73348,2024-03-03,13:28,4,22,2,37.97
73349,2024-02-05,14:30,3,3,3,3.89
73350,2024-01-12,13:54,5,19,7,44.86
73351,2024-06-07,18:45,4,11,10,40.6
73352,2024-01-05,12:31,4,22,8,4.33
73353,2024-06-24,09:36,2,4,9,23.01
73354,2024-05-04,09:08,4,17,6,31.43
73355,2024-01-20,17:27,4,14,7,35.57
73356,2024-02-22,12:00,1,23,7,18.86
73357,2024-08-04,11:58,5,17,8,45.0
73358,2024-04-02,10:13,2,18,7,28.81
73359,2024-07-17,18:08,1,11,4,22.5
73360,2024-04-28,18:16,1,15,2,3.92
73361,2024-01-05,15:28,4,22,4,19.52
73362,2024-06-16,10:04,5,13,8,17.3
73363,2024-08-06,12:35,5,8,3,8.42
73364,2024-06-21,14:00,5,4,5,17.75
73365,2024-07-29,13:37,1,2,1,44.74
73366,2024-08-15,15:14,1,6,9,16.4
73367,2024-07-20,11:35,1,22,3,3.07
73368,2024-02-24,10:38,1,5,4,42.47
73369,2024-06-22,16:26,4,4,7,14.86
73370,2024-08-28,11:30,2,8,2,15.71
73371,2024-01-27,11:27,2,8,8,11.85
73372,2024-07-01,13:03,2,15,7,36.88
73373,2024-01-26,09:09,5,22,8,3.06
73374,2024-05-29,18:07,3,11,9,35.37
73375,2024-06-29,12:52,4,20,5,7.73
73376,2024-08-12,18:02,4,7,3,30.17
73377,2024-07-01,11:37,5,14,9,29.51
73378,2024-01-05,12:42,4,21,6,10.59
73379,2024-02-16,16:19,3,1,5,11.36
73380,2024-04-09,14:24,4,5,9,18.1
73381,2024-03-24,15:32,5,22,2,10.69
73382,2024-01-16,14:02,4,5,9,35.04
73383,2024-07-27,10:30,4,1,10,25.15
73384,2024-04-18,10:51,1,16,9,38.83
73385,2024-06-26,12:21,1,20,4,15.25
73386,2024-08-05,14:51,2,6,10,39.06
73387,2024-03-04,11:17,2,2,4,35.56
73388,2024-06-06,14:54,4,19,4,35.2
73389,2024-04-20,12:13,1,6,5,41.29
73390,2024-08-16,14:36,4,2,10,39.74
73391,2024-05-22,15:09,2,17,8,19.18
73392,2024-07-02,08:50,3,3,10,21.89
73393,2024-02-14,08:14,1,10,2,26.8
73394,2024-01-18,16:34,3,11,8,28.45
73395,2024-05-14,09:55,1,11,2,8.87
73396,2024-04-27,13:48,3,4,2,39.33
73397,2024-03-20,10:45,3,14,4,38.27
73398,2024-07-25,10:15,4,25,5,20.04
73399,2024-05-26,12:06,3,7,5,13.59
73400,2024-07-09,17:11,5,13,8,41.37
73401,2024-03-21,13:00,3,16,3,17.05
73402,2024-02-13,09:58,4,12,9,22.08
73403,2024-01-07,17:31,4,19,4,44.95
73404,2024-06-03,13:19,3,13,3,13.05
73405,2024-01-18,18:34,5,19,7,36.34
73406,2024-05-24,09:48,5,4,5,9.01
73407,2024-04-03,14:33,4,15,10,22.75
73408,2024-06-09,12:16,4,23,4,33.02
73409,2024-07-07,13:21,3,7,10,41.51
73410,2024-04-04,09:32,1,8,7,37.47
73411,2024-05-26,13:17,4,12,2,26.74
73412,2024-06-12,12:14,5,21,7,6.46
73413,2024-06-09,15:44,4,8,4,20.64
73414,2024-06-09,16:42,1,16,3,35.16
73415,2024-07-01,18:19,1,6,9,38.31
73416,2024-06-09,12:13,4,9,9,35.49
73417,2024-04-19,10:41,1,19,1,37.03
73418,2024-07-28,09:24,3,24,8,4.04
73419,2024-03-01,17:46,1,17,1,23.8
73420,2024-08-24,16:11,3,13,5,33.44
73421,2024-07-08,17:43,2,6,6,31.7
73422,2024-03-21,12:42,2,20,4,37.64
73423,2024-03-16,16:14,3,20,3,42.31
73424,2024-07-11,13:34,1,8,1,31.56
73425,2024-06-17,11:43,3,15,6,35.56
73426,2024-03-24,16:27,1,7,9,7.74
73427,2024-08-02,15:06,3,25,4,14.83
73428,2024-07-10,13:24,3,8,7,9.95
73429,2024-06-28,14:29,2,4,9,8.28
73430,2024-01-12,18:41,3,1,5,17.08
73431,2024-08-11,14:19,2,15,2,12.46
73432,2024-08-03,17:06,5,9,9,39.63
73433,2024-02-01,11:01,5,9,5,19.16
73434,2024-08-30,10:56,3,4,4,32.25
73435,2024-05-30,11:01,4,24,3,9.83
73436,2024-05-29,17:40,2,19,7,13.49
73437,2024-07-26,08:24,1,13,9,18.04
73438,2024-07-21,14:44,4,19,9,35.87
73439,2024-01-25,14:20,4,11,2,38.25
73440,2024-02-26,14:05,2,14,9,33.41
73441,2024-01-30,11:24,2,12,8,40.62
73442,2024-04-03,12:53,4,20,4,38.1
73443,2024-02-21,11:08,2,22,8,35.15
73444,2024-03-03,14:10,3,7,8,7.38
73445,2024-05-13,14:21,1,8,8,4.24
73446,2024-01-18,17:14,2,23,1,10.02
73447,2024-04-07,16:59,2,17,1,27.64
73448,2024-06-11,13:16,5,9,8,5.21
73449,2024-03-24,10:31,5,24,2,43.31
73450,2024-07-27,17:34,4,15,5,5.19
73451,2024-07-04,09:09,4,21,9,5.97
73452,2024-04-25,18:40,5,9,8,36.44
73453,2024-04-14,08:06,5,11,6,26.03
73454,2024-01-31,10:37,2,9,4,19.38
73455,2024-02-12,08:27,2,17,3,36.44
73456,2024-03-10,18:48,4,25,6,12.29
73457,2024-04-07,09:05,1,18,1,8.31
73458,2024-08-22,08:30,5,5,10,29.2
73459,2024-05-10,08:40,2,6,9,40.1
73460,2024-03-02,12:40,1,9,3,38.8
73461,2024-02-24,16:30,2,6,6,21.33
73462,2024-08-15,12:38,1,2,7,32.37
73463,2024-04-16,08:08,1,12,8,13.61
73464,2024-02-07,16:52,2,15,5,20.39
73465,2024-05-31,09:06,5,5,6,10.01
73466,2024-07-14,09:59,1,24,8,5.51
73467,2024-02-16,15:40,3,20,8,32.01
73468,2024-06-04,18:28,2,12,7,7.28
73469,2024-05-21,16:47,2,6,2,21.35
73470,2024-05-03,08:28,5,13,10,21.09
73471,2024-07-08,09:38,1,2,1,6.89
73472,2024-04-22,12:02,2,14,5,21.39
73473,2024-01-20,18:23,5,20,9,31.6
73474,2024-08-24,16:53,2,2,3,38.89
73475,2024-06-26,13:18,2,24,10,22.71
73476,2024-01-18,12:30,5,13,5,37.73
73477,2024-05-11,18:46,3,19,7,42.13
73478,2024-03-28,13:12,3,9,10,38.19
73479,2024-05-02,08:17,5,19,9,41.72
73480,2024-08-21,18:46,2,4,3,8.63
73481,2024-06-20,09:39,4,10,7,29.86
73482,2024-06-01,13:50,5,14,2,19.38
73483,2024-07-15,09:35,5,25,6,38.48
73484,2024-07-06,18:31,2,17,4,40.83
73485,2024-05-13,15:21,4,15,3,43.68
73486,2024-05-21,14:15,5,1,9,19.81
73487,2024-05-08,14:56,5,16,8,20.75
73488,2024-05-04,11:50,5,13,8,12.91
73489,2024-06-15,14:29,4,1,3,11.3
73490,2024-05-05,08:49,1,6,6,30.8
73491,2024-07-07,17:48,5,23,3,35.73
73492,2024-05-23,12:21,4,25,10,34.79
73493,2024-03-08,17:16,2,2,9,35.36
73494,2024-02-20,11:47,2,5,1,26.98
73495,2024-06-17,13:31,1,5,7,27.76
73496,2024-01-17,16:08,4,9,1,21.85
73497,2024-01-22,11:24,5,10,3,11.91
73498,2024-05-25,17:19,4,24,6,6.58
73499,2024-05-16,16:39,5,15,5,29.7
73500,2024-01-01,15:39,2,22,2,41.68
73501,2024-02-28,15:01,1,9,1,31.53
73502,2024-02-21,16:53,5,15,4,10.06
73503,2024-07-20,14:18,4,16,9,6.19
73504,2024-07-18,15:40,3,14,9,6.88
73505,2024-02-03,10:05,4,23,3,17.21
73506,2024-03-06,14:32,5,2,5,36.15
73507,2024-04-20,16:38,3,5,9,43.78
73508,2024-07-27,17:14,3,17,9,13.29
73509,2024-08-09,12:37,2,1,3,7.15
73510,2024-03-08,16:59,3,24,4,6.99
73511,2024-06-04,09:16,5,1,3,9.17
73512,2024-06-06,17:18,3,24,9,40.41
73513,2024-04-20,18:23,3,24,4,8.7
73514,2024-03-05,08:51,3,5,3,6.72
73515,2024-03-29,17:36,1,12,4,25.78
73516,2024-08-18,18:27,5,2,2,23.79
73517,2024-07-19,13:06,1,24,10,7.98
73518,2024-04-21,17:26,1,14,10,31.04
73519,2024-02-18,12:49,2,18,4,30.7
73520,2024-04-11,11:02,3,3,5,34.73
73521,2024-07-15,11:24,3,3,3,32.98
73522,2024-08-18,18:02,1,5,5,10.13
73523,2024-08-09,08:21,4,20,3,16.13
73524,2024-08-01,08:27,2,4,4,17.88
73525,2024-08-24,13:24,3,11,8,36.41
73526,2024-03-03,08:35,3,6,6,42.42
73527,2024-06-18,10:50,2,6,9,28.6
73528,2024-03-03,10:11,3,16,8,44.53
73529,2024-07-19,17:10,2,18,4,3.91
73530,2024-08-10,11:42,2,7,5,19.28
73531,2024-05-22,14:47,1,23,8,8.05
73532,2024-01-09,12:31,1,22,5,28.14
73533,2024-06-02,11:17,4,5,8,41.5
73534,2024-07-29,13:28,3,12,3,28.75
73535,2024-06-28,08:27,5,14,8,16.84
73536,2024-03-04,08:15,5,14,6,36.19
73537,2024-02-22,16:27,1,11,6,37.73
73538,2024-01-22,13:08,2,8,1,21.56
73539,2024-03-26,17:11,3,12,10,26.69
73540,2024-05-27,09:45,5,6,8,43.59
73541,2024-04-17,12:43,1,1,4,17.83
73542,2024-08-03,11:37,2,11,4,42.77
73543,2024-05-30,14:01,1,8,10,33.61
73544,2024-06-04,13:45,4,19,10,41.21
73545,2024-04-07,10:36,5,21,7,26.67
73546,2024-01-03,14:29,5,8,6,25.13
73547,2024-07-13,11:14,4,3,4,43.76
73548,2024-03-21,10:27,1,4,7,31.84
73549,2024-02-03,12:02,4,11,9,40.37
73550,2024-03-26,14:31,2,17,6,3.73
73551,2024-02-07,15:30,1,10,9,43.91
